,Nickname,Review,Hashtag
4869,fortune0216, 여긴 민트색 잔에 나오는데 너무 이쁘다ㅋㅋ 맨날 고민하다가 를 마시는 나.. 왜 고민하는 건지ㅋㅋㅋㅋ . .,"연남동,테일러커피,크림모카,카페투어,카페스타그램,커피스타그램,카페,커피,슈슈커피투어,디저트그램,일상,일상스타그램,데일리"
4870,dalda.__.guri, 폭신폭신하고 달달한 카스테라와 쫀득한 인절미 위에 달콤한 생크림 조합은 맛없없 인절미가 쫀득해서 진짜 맛있댜 아주 맘에 들어,"달다구리,인절미카스테라,내자상회,인절미,카스테라,카스테라맛집,서촌카페,카페,빵,빵덕후,빵투어,빵지순례,빵순이,빵쟁이,달달,폭신,카페맛집,베이커리,bakery,빵스타그램"
4871,chochuchochu, . .,"천계월,구의카페,바람개비노래방,아차산카페,구의동카페,분위기좋은카페,건대카페"
4872,happiness_hyen, 기대 이상의 맛 모든 것이 좋았던 하루 . . .,"혜화맛집,서울프랑스,특히,파스타맛집"
4873,gd_observer, 대학로에 위치한 (6.0)의 비주얼은 넘나 바람직하군요.,"학림다방,비엔나커피"
4874,cafe._tambang, 아인슈페너 맛집 ღ ღ 양이 더 많아지면 좋겠다(๑•́₋•̩̥̀๑) 순삭쓰.. . . . .,"인스타충의_카페탐방,일산,정발산동,정발산역,일산카페,정발산동카페,정발산역카페,밤리단길카페,아인슈페너,커피,카페투어,아트스뉴욕,카페아트스뉴욕,카페스타그램,커피스타그램,맛스타그램,먹스타그램,좋아요,좋아요반사,인친,소통"
4875,chochuchochu, .,"극한직업,딤섬,수원왕갈비통닭,지금까지이런맛은없었다이것은갈비인가통닭인가"
4876,duck_f.d.p," 영원히 건대러,, 갈때마다 서비스 주시는데 장소 태그가 안되네요 생긴지 얼마안되서ㅜㅜ . . .","건대도우터,daugther,소통,좋아요,일상,일상스타그램,선팔,맞팔,fff,l4l,follow4follow,follow,lfl,f4f,팔로우,potd,makeup,데일리,daily,좋아요반사,instagram,인스타,like,먹스타그램,카페,먹방,맛집,먹부림,cafe,파스타"
4877,sty8183,nan,"제주,서귀포,카페,cafe,커피,coffee,유동커피,브루잉,에티오피아,카페투어,커피스타그램,카페스타그램,소확행"
4878,_im_cafe, All day Christmas  이름따라 크리스마스에 방문  앉을자리 없었구 빵도 없었구....사람 너무 많아서 이리치이고 저리치여 사진만 찍고 나왔다는 썰  주말보다는 평일에 가는거 추천합니당ㅜ ,"올데이크리스마스,크리스마스카페,신봉동카페,용인카페,큰트리,신상카페,alldaychristmas,신봉외식타운"
4879,chochuchochu, my love ,
4880,gd_observer, 강동구 성내동에 있는 4명이서 메뉴 4가지 시켜놓고 넘나 전투적으로 먹는 바람에 단체샷이 없지만... (8.0) 카레 안 좋아하는 나도 잘 먹는 메뉴!!,"봉쥬르카페,커리크림파스타"
4881,chochuchochu,nan,"아우라락볼링장,볼링"
4882,sty8183, 애기 나누다보니 시간이 어느새..치킨 ㅠㅠ 노래방 ㅠㅠ 다음기회에,"성북,성신여대,카페,cafe,커피,coffee,선호,클레어콜번,밀크티,카페투어,커피스타그램,카페스타그램,소확행"
4883,chochuchochu, . . .,"코히,instasize,gangnam,billyangel,cafe,coffee,cake,rainbowcake,milkcrapecake,dessert,daily,ootd,selfie,selca,selstagram,diet,iphone,analogparis,filter,강남,강남역,맛집,카페,빌리엔젤"
4884,fooodie.3fu_fa, . 맛 (4/5) 분위기 (4/5) . 행궁동 카페칠이공구에 다녀왔어요 아기자기한 소품이 많고 아늑한 느낌이 좋았습니댱 짭짤한 크림과 쌉싸롬한 아메리카노의 조합이 좋았어요 소금커피를 주문하면 원하는 캐릭터를 위에 그려주셔요! 잔이 가장 맘에 들었어요! 원액을 따로 주셔서 넣어서 마실 수 있어요 요새 자주 먹는 디저트인데 카야잼+버터는 맛없없조합이쥬 카페칠이공구는 피크닉세트 대여도 된다해서 다음번엔 피크닉세트 대여하러 가고파요!,"칠이공구,카페칠이공구,소금커피,더치커피,카야버터토스트"
4885,chochuchochu, 감기걸렷으니 따뜻한 유자차  . .,"카페스타그램,왕십리카페,카페마조로,프렌즈레이싱,게임은현질"
4886,fortune0216, 짱높은 마카오타워... 위에서 찍을 때 좀 후덜덜함....... ㅋㅋㅋㅋ 저기서 번지점프는 어떻게 하지.... ㅜㅜㅜㅜ 나중에 스카이워크는 도전해봐야디ㅋㅋㅋㅋㅋ,"마카오,마카오타워,여행,여행스타그램,또가고싶다"
4887,happiness_hyen, 배 터지는데 멈출 수 없어~ 양 미쳤다 나 요즘 맛집 저격률 좋다 예상치 못한 오리탕까지! 감자 기선제압 장난아님 . . .,"맛집사냥꾼,오리고기,오리맛집,고기맛집,고향나들이,크하하학,혜자,먹스타그램"
4888,ming._.log," "" "" 의 "" "" (￦5,800) . 나온지 좀 된 신상인데 자칭 맘모스덕후는 이제서야 먹는.... 하프 사이즈로 구매하시면 2900원이에요! . 오전에 파바 갓다가 갓 나와서 식히고 있는거 발견하구 호다다닥 겟챠해왔습니당 반 잘라 드리냐는거 하나 다 주세요!!! 외치고 온ㅎㅁㅎ . 흔히 아는 완두앙금 팥앙금 딸기잼 크림으로 이루어진 맘모스맛과는 전~~~~~혀 다른 맘모스! . 맛은 사과잼이랑 생크림 발린 와플에 땅콩맛이 가득가득한 소보루를 같이 먹는 맛이었당!!! 사과잼에 생크림 조합 와플만 먹는 나에겐 존맛탱 맘모스... 찰떡 맘모스라서 빵에 찰떡이 들어가있긴 한데 찰떡 느낌은 그렇게 막 많이 나지는 않았당 움...그냥 찰떡이 안녕~하고 스쳐지나가는 정도랄까..ㅎㅎ 스치면 인연이라는 말이 있자나요?! 그러니 쫀듹쫀듹한 느낌은 있다고 말해주게쒀!!(니가 뭔데) 암튼 쫀득스러움이 아예 없지는 않음!!! 아 그리구 안에 발리는 사과잼에 사과 과육도 상큼하게 씹히니 또 그게 너무 좋았당 . 빵은 역시 갓빵이라구 나온지 얼마 안된거 가져와서 먹으니 위에 소보루도 바삭바삭 완전 크런치했어서 더더더더더 존맛으로 느껴졌다","파리바게트,쫄깃한찰떡맘모스"
4889,bbang_is_life," 콩쥐보다팥치 - (₩5500) - - 팥크럼블+현미치케+쑥브라우니 조합쓰 치케랑 크럼블 부분이 당도가 있는편이구, 쑥브라우니는 달달보다는 쑥 풀 향이 많이 나는 쑥맛! 그래서 세로로 한번에 먹어주는게 조화롭다 . 쑥맛 진하게 느끼려면 자연해동을 해서 먹는걸 추천! 피칸 오독오독 씹혀서 꼬수운맛도 느낄 수 있다 -","니생각이났어,빵라잎_서울,빵라잎_쑥,빵라잎_빵택배,노원카페,콩쥐보다팥치,빵택배,크럼블"
4890,fortune0216, 에서 먹은 ㅋㅋㅋㅋ 여기서 얼마나 웃었는지ㅋㅋㅋㅋ 넘나 웃겼음ㅋㅋㅋㅋ 여기 우리가 전세낸줄....,"파주,409갤러리,아포가토,워크샵,카페스타그램,커피스타그램,커피,일상,데일리,일상스타그램,먹스타그램,콩고물아이스크림의추억"
4891,yo_uouou,nan,"치치차차,흑설탕버블티,바닐라밀크티"
4892,ming._.log," "" "" 의 "" "" (￦1,600) . 내가 생각했던 꿀은 이게 아닌데...??! 반 갈라보니 꿀호떡스러운 꿀이 들어있어서 동공지진ㅋㅋㅋㅋㅋ . 역시 파바답게 슈크림은 꽉 차 있지 않고.. 하지만 꽉 차 있었으면 뭔가 느끼했을거 같다. 저 꿀이랑 조화롭지 않은 느낌이야 . 꿀 양은 생각했던 양보다는 많이 있어서 의외였당ㅋㅋㅋㅋㅋㅋㅋ 근데 그냥 꿀호떡이랑 슈크림빵을 따로따로 먹는게 더 좋을거 같은데 말이지...?!","파리바게트,꿀슈크림빵"
4893,sty8183,nan,"상암,월드컵경기장,카페,cafe,커피,coffee,세이트커피,satecoffee,브루잉,콜롬비아,카페투어,커피스타그램,카페스타그램,소확행"
4894,chochuchochu, 2020 여름휴가  가즈아!!!!!!,"덥다,제주여행,수영장,카페바다다"
4895,homebab.cafe, 오늘의 저녁요리: 비주얼 최고 볶음밥!! 완죠니 고깃집 비줠이지 뭡니까.. 콩나물 가득 양파 당근 호박 어묵 우엉 햄 소세지 맛살 넣고 볶볶 진간장+물+올리고당 3:3:1로 섞은 소스를 밥에 살짝 뿌려주고 시골에서 온 할머니의 고추장과 참기름이 특.제.소.스! 이걸 넣자마자 핵 맛있어집니다...후후 그리고 김가루 올려주면 완성:) 제가 만들었지만 너무 맛있네요 지금까지 한 볶음밥 중 최고인듯! 다들 해보시길 추천합니다,
4896,homebab.cafe, 오늘 저녁은 맛있는  엄마아빠 모두 너무 맛있다고 . . .,"명란크림파스타,홈레스토랑,집밥,파스타만들기,파스타맛집,크림파스타,명란크림우동,식단,오늘저녁,양식당,홈카페놀이,f4f,likeforlikes,like4likes,좋반,대학생,대딩스타그램,좋튀,좋튀잡,팔로워환영,요리스타그램,요리하는여자,사진스타그램"
4897,instargram.12, 목요일 직딩 4명의 송별회(?)자리 ㅠㅠ 9년동안 함께했던 친구 한명의 슬프지만 축하해줄수 밖에 없는 수원으로의 전배 송별회였당 ㅠㅠ 슬퍼도 정말 좋은 기회기에 하하호호 떠들며 샤우팅해대다가 집에갈때 쯤엔 득음해서 귀가 한 하루 오랜만에 먹는 쭈꾸미와 빠질수없는 보끔밥 그리고 이제 아재들이 다된 여자넷의 아지트 꾸버찌의 꼬치들과 짜파게티 우동까쥐 꼬치랑 짜파게티 두번씩 시켜먹은건 진짜 궁디팡팡각,"응원할께친구야,낭만쭈꾸미,꾸버찌"
4898,duck_f.d.p, ㅎ_ㅎ ,마초쉐프
4899,ming._.log," "" "" 의 "" (￦2,000) . 동생이랑 밥 먹고 나와 설렁설렁 걷다가 찹쌀도너츠가 급 먹고 싶어져서 근처 빵집 찾다가 발견한 곳 . 찹쌀도너츠 팥도너츠 소보루빵 등은 500원에 아주 저렴하게 팔고 계셨당 찹쌀도너츠도 나쁘지 않았어서 동생이랑 맛있게 냠냐미^____^ . 찹도 사러갔다가 동생이 이 빵도 맛있을거 같다해서 함께 픽!! 겉에는 부들부들한 카스테라가루가 듬뿍 묻어있고 안에는 촉촉한 생크림이 있어서 퐁신퐁신한 달다구리한 맛이었다 사실 빵 이름은...정확하지 않음 카스테라 뭐시기였는데 정확히 기억나지 않는다..ㅎㅎ . 역시 클래식이즈더베스트다 옛날빵들 너무 조하","빵이가,카스테라크림빵"
4900,daldagury._.yam, 요즘 자주 못올리네염 ㅠㅠ 제가 학생이라 온라인 강의로인해 좀 바빠졌어욤 좌송합니닷‼,
4901,sty8183,nan,"한강진,이태원,카페,cafe,커피,coffee,벤허,bnhr,벤허커피,bnhrcoffee,밀크티,페퍼민트,카페투어,커피스타그램,카페스타그램,소확행"
4902,duck_f.d.p, 달달해ㅐ . . .,"맛스타그램,맛,소통,좋아요,일상,일상스타그램,선팔,맞팔,팔로우,potd,daily,좋아요반사,instagram,인스타,like,먹스타그램,카페,먹방,맛집,먹부림,cafe,food,Delicious,foodstagram,케익,쇼콜라케익"
4903,yamstagram_always," 저는 까눌레를 참 좋아합니다. 커피는 스트레스를 받지 않는 이상 평소에는 달지않은 커피를 좋아하는데, 기분이 정말 좋은데도 달달한 커피가 땡길때가 있어요. 그럼 그냥 마십니다. 뭐 짜증날때만 달달한거 먹으라는 법 있나요. 사실 그냥 다 좋아해요 헤헤헤  ","까눌레,커피,행복한일상"
4904,ssom.cafe_zip," 크로플처돌이인 저로써 여기가 최애 - 인태기가 아주 크게 와버렸고,, 마감서류가 뭐라고 휴가를 미루나 - 그래도 휴가생각하면서 인태기 극복해보려구요 여기는 항상 퇴근하고 저녁늦게 가다보니까 오롯하게 담아낼 수 있어서 너무너무 좋아요 크로플처돌이 최애집이면 말 안해두 아시죠 -","로드백,로드100,road100,로드백,로드100,road100,경주,카페,카페스타그램,카페그램,카페투어,커피,커피스타그램,커피그램,커피투어,경주카페,경주하동,뷰맛집,분위기맛집,크로플맛집,크로플"
4905,cafefae, 속초 루프탑카페,
4906,ssom.cafe_zip," - 지난 주에 다녀온 거제도 연유라떼는 스벅이 no.1 이었는데 칠성맨션 연유라떼 스벅급입니다,, 호기심에 시켜본 무화과라떼가 취저 딸기라떼는 말하면 입아프게 맛있엇다구요 토스트랑 음료 단짠조화 아주 완벽해요오 - ","칠성맨션,거제,카페,카페스타그램,카페투어,커피,커피스타그램,커피투어,거제카페,커피맛집,토스트맛집,뷰맛집,분위기맛집,햇살맛집,채광맛집,인테리어맛집,연유라떼,무화과라떼,딸기라떼,오션뷰"
4907,steamed68bread,nan,"실미도,조용한해수욕장,해수욕장캠핑,무의도,silmido"
4908,cafe4life_," - 서울 종로구 우정국로2길 17 동강빌딩 (3층) (종각역 4번 출구에서 74m) - 화~토 12:00~22:00 일 월 13:00~22:00 - ︎ 분위기: ︎︎︎︎︎ ︎ 맛: ︎︎︎︎︎ ︎ 위치: ︎︎︎︎︎ ︎ 가격: ︎︎︎︎︎   종각의 힙한 카페 겸 바 ""서울상회""    분위기- 서울상회는 뭔가 힙지로의 느낌이 강해요! 종로타워와 여러 회사들 사이에 있는 카페라곤 믿기지 않을 정도로 소박하고 프라이빗하고 또 힙한 분위기입니다:) 위치 자체가 매력이 되는 카페는 처음이었어용!  사진에서 보시다시피 카페의 한 면이 전부 유리로 되어있어서 협소한 공간에 비해 탁 트인 느낌을 받을 수 있어요 ㅎ 다만 조금 아쉬웠던 점은 음악이었어요.. 뭔가 카페의 분위기와는 안어울리는듯한 재즈음악이 그것도 엄청 크게 계속 나왔는데 조굼,, 움,, 줗은 카페를 즐기는데 방해가 된다는 느낌?을 받았거든요 ㅠ 소리라도 조금 줄여주시면 좋을것같아여 :)! -------------------  맛- 저는 칵테일을 마셨는데 무알코올이었어요! 그 외에도 음료 메뉴가 다양해서 좋았던것같아요 ㅎㅎ 제 친구는 라떼를 시켰었는데 라떼가 일반카페 생각하시면 안됩니당! 되게 달아여ㅠㅠ 저희끼리 '더위사냥' 맛이라그랬그든여,, 그래도 맛은 있었어요! -------------------  위치- 역에선 가까운데 간판이 없어서 찾기가 진짜 하오!! 힘들어요! 심지어 건물 세개가 다 붙어있어서 이중에 어디라는건지 도통 알수가 없어요 ㅠㅠ  팁을 드리자면 일층에 RADOST라는 맥주집이 있는데 차라리 ""라도스트""를 찍고 찾아가시는게 편하실것같아요 카페는 3층에 있으니 당황하지 마시고 꼭 참고하세용!!シ -------------------  가격- 제가 시킨 칵테일이 7000원이었고 라떼는 6000원이었어욤 칵테일은 양이 꽤 있어서 괜찮았는데 라떼는 잔도 작아서 착한 가격은 아니라고 느꼈어요 ㅠ 맛의 특색이있는 카페라 그런지 가격대가 조금 있는것같더라구요.!  묘한 매력이 있는 카페 ""서울상회""였습니당 ","서울상회,서울상회커피,카페그램,카페스타그램,카페투어그램,카페후기,카페후기그램,cafe,카페,종각,종각카페,종각역,종각역카페,뷰맛집,라떼,칵테일,cafe,중구카페,일상,daily,instagram,인스타그램,cafe4life_"
4909,kkjihui, 또왓뜨 . . .,"뚝방길홍차가게,뚝섬유원지카페,건대,꽃드레스입고,vintageshop,daily,selfie,일상,소통,맞팔"
4910,chochuchochu, 또만나쟈^ㅇ^내칭구,"강남역,브런치,카페,소통,친구,고민상담,우정,먹방,피티는fail,고기먹는친구,샐러드,샐러드는안어울리는친구"
4911,homebab.cafe, 달달한 디저트가 땡기는 요즘~ 노브랜드 브라우니 믹스로 초코쿠키를 만들어 봤어요!  요거요거 진짜 맛나네요,
4912,bbang_is_life," 리코타핫케이크 (₩19800) - - 요즘은 진짜 많아진 리코타 핫케이크 그래도 빌즈가 나름 선발 그룹 중 하나라고 생각해유 . 사실 처음 먹었을 때, 그리고 지금도 엄청 존맛탱이!! 까진 아니지만! 그래도 가면 꼭 하나씩은 시키게 되는 은근 중독적인 맛 퐁신퐁신 식감때문에 순식간에 호로록 하게 된다 -","빌즈,빵라잎_서울,리코타핫케이크,잠실브런치,잠실빌즈"
4913,fortune0216, 스타벅스에서 새로나온 코코넛 프라푸치노 이건 녹으면 녹을 수록 맛남 짱짱! 강추강추!!,"신사테이스티로드,신사역스벅,스타벅스,프라푸치노,코코넛은진리,먹스타그램촵촵"
4914,duck_f.d.p,  . . .,"델리카페,맛스타그램,맛,소통,좋아요,일상,일상스타그램,선팔,맞팔,팔로우,potd,daily,좋아요반사,coffee,instagram,인스타,like,먹스타그램,카페스타그램,카페,먹방,맛집,먹부림,존맛탱,jmt,cafe,food,Delicious,foodstagram,건대카페"
4915,chochuchochu, . .,"회기,토요일,회기맛집,예지헌,회기예지헌,짬뽕맛집,차돌짬뽕,회기카페,딸기라떼"
4916,_bonnejournee,  ,"유니_달맞이,얼스어스,earthus"
4917,chochuchochu, @vvwonju,"유래회관,등심,소고기,한우,고기,된장국수,왕십리,존맛,먹방,먹부림,먹스타그램"
4918,cafejowa, 초코아이스크림 존맛탱,"보령카페,대천카페,카페스타그램,우유창고,카페조와"
4919,yamstagram_always,"  크으,,세상에서 제일 애정하는 날것  어머니는 말씀하셨지 너는 전생에 맹수였느냐고 ","새우장,육회,알밥,새우장,양념새우장,간장새우,간장새우장,육회,날치알주먹밥,먹스타그램"
4920,yamstagram_always, 할아버지가 손녀 힘내라고 사주신 한우  입에서 사르르 녹아버려 아이스크림이야 소고기야  먹을 때 마다 축협한우는 존맛탱입니다 ,
4921,fooodie.3fu_fa, 맛  (3/5) 분위기  (4/5) . 가정식 주택을 개조한 카페였다 카페 앞 시그니처 샹들리에와 포토존이 있는 분위기 좋은 카페 크로와상이 유명하지만 먹고파서 몽블랑 주문! 빵은 생각보다는 부드럽지 않았구 쏘쏘였다 가 맛있었다 그냥 핫초코맛,"밤부베이커리앤브루잉,몽블랑,월남라떼,파티쉐초코"
4922,duck_f.d.p, 어제 달리신분들 해장하세욧 . . .,"콩나물국밥,소통,좋아요,일상,일상스타그램,선팔,맞팔,fff,l4l,follow4follow,follow,lfl,f4f,팔로우,potd,makeup,데일리,daily,좋아요반사,instagram,인스타,like,먹스타그램,카페,먹방,맛집,먹부림,cafe"
4923,ffokle_, 앨리스 녹차빙수 최고,"제주도카페,제주카페,제주카페추천,공항근처카페,녹차빙수,녹차치즈빙수,치즈케이크,빙수,빙수맛집,엘리스"
4924,cafe._tambang," 너무 가고 싶었던 곳!ღ ღ 햇살 맛집이라는 말이 어울리던 예쁜 노란색 , 흰색의 카페 . . . .","인스타충의_카페탐방,서울,서울카페,마포구카페,신촌,신촌카페,신촌카페추천,서강대역카페,서강대역카페추천,바닐라스위트,vanillasuite,카페바닐라스위트,케이크맛집,에이드맛집,카페투어,카페스타그램,커피스타그램,먹스타그램,맛스타그램,좋아요,좋아요반사,인친,소통"
4925,chochuchochu, 아닌,"네일스타그램,프렌치,프렌치네일,네일스티커,스티커네일,프렌치젤네일"
4926,ming._.log," "" 의 "" "" . 파인애플잼도 많이 들어있고 파이도 딱딱하지 않아서 맛있게 먹었던 펑리수 . 단점은 사이즈가 미니미해서 한입만~! 놀이하면서 먹으면 이미 다 사라지고 없어져있음 . 개인적으로 대만 기념품하면 누가크래커랑 펑리수 두개가 생각나는데 난 누가크래커보다 펑리수가 더 내 스타일이다","Hsus_bakery,펑리수"
4927,chochuchochu, 올랏다올랏다 조볼링!! .,"강변,그랜드볼링장"
4928,greentea_lim,nan,"핫플레이스,인천카페,계산동,계산동카페,말차케이크,녹차덕후"
4929,chochuchochu, . .,"감성타코,김종욱커피,성수카페,메이트엠박스,코노,산책코스,일요일,힐링타임"
4930,sty8183,nan,"왕십리,곱,곱창,막창,계란찜,우삼겹샐러드,먹스타그램"
4931,_im_cafe,  비 때문인지 분위기 거의 산장  음식점도 같이 있구 카페도 같이 있는곳! 루프탑에 앉으려고 했는데 눈치없이 비오구~ 날을 잘 못 잡았더랬다 스몰웨딩 할 수 있는 공간도 있구 날 좋았으면 예뻤을텐뎅ㅠ  불청객을 만나 복수에 성공 내 음료에 들어오다가 계속 괴롭혀서 가둬둠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미안하지만 어쩔수 없었다....  그 이후에는 사장님이 살려주셨겠지  묘한 분위기있는 카페였댜 ,"HealingHills,산장느낌,힐링힐스,남양주카페,추천,새벽카페,남양주,스몰웨딩카페,브런치카페,심야카페,카페투어,카페추천,카페스타그램,cafe,커피,아인슈페너,맛집,강변카페"
4932,suljjin," 삼천포 실안 “모엘루” 아인슈페너에 올라가는 크림색이 독특 사실 초코크루아상보다, 티라미수가 더 맛있다 바닷가가 보이는 예쁜카페",
4933,yamstagram_always," 일식을 사랑하는 나에게는 최고의 음식이었다. 일단 수많은 사케동을 먹어봤지만 이런 생새우동은 처음이었고! 나는 새우킬러일 뿐이고! 간장까지 맛있었을 뿐이고회맛두 중요하지만 나는 간장맛이 진~~짜 중요하다고 생각한다. 너무 짜지않고 감칠맛이 나는 것이...최고여따 또 생새우가 한두개도 아니고 이렇게 빼곡하게 그릇을 채우다니...감격  빼고한 새우 밑으로는 밥이 꽉~~~~~채워져 있다. 처음에 그릇이 작은듯 하여 에이 배두 안차겠다 했는데 밥이 어찌나 많은지... 다 먹지두 못했당...가격은 비쌌지만 , 어머니께선 여행갔을 때 돈 아끼지 말고 즐기라고 하셨다! 크크 ","hongkong,bigbangdon,홍콩,빅뱅돈,sweetshrimp,새우,새우동,먹스타그램"
4934,lee_woo_je, 건치미녀,
4935,cafetour_jinson," ——————————— ————————————————————————-디저트 마들렌  오늘 소개할 곳은 워낙 이모저모 많이 들어서 방문 해보고 싶었다. 일단 공간은 앤트럴사이트와 페이브를 적절히 섞은 듯한 깔끔함과 음악 조명등이 있고, 화장실 조차도 신선했다. 가보면 화장지롤이 그렇게 배치 되있는건 세상 처음이였다. 바리스타분에게 드립커피를 추천부탁드렸고, 현재 판매하는 콜롬비아 핑크버번, 브라질1종을 마셨다. 먹기무난한 커피였지만, 향이빠진 느낌이라 조금 아쉬웠다.물론 기대를 220%정도 한 이유도 있다. 공간자체가 조금 신기하다. 바가 계단을 내려가야 있어서, 얘기하다 바리스타분과 눈이 마주칠 일은 없다. 수다를 떨기 좋은 곳이다 ——————————- 주차 공간 문의바람 영업시간 매일 11:00~22:00 신사동 507-3 1층 _________________________________ 3,8/5 [*고객의 선택을 위한 주관적인 기호에따른 개인 가이드 점수입니다. 여러가지 복합적인 평점으로 타 카페의 어떠한 비방의 목적도 아님을 밝힙니다]","wetcoffee,웻커피,카페투어,커피,카페,바리스타,카페추천그램"
4936,chochuchochu, 들이 해주신 아침 과일 아침잠이 없으신지 아침6시도 안되서 다들 일어나셔서 힘들어요 졸리다 하하하,"병원,입원,다인실,6인실,과일,최경진정형외과,푸드스타그램,먹스타그램,먹방,다이어트,diet,아날로그파리,analogparis,아줌마"
4937,fortune0216, 하이트진로 챔피언십 보러 갔다가 들른 맛집 여긴 레알 건강맛집이닷!! 음식 하나하나 몸이 건강해지는 맛!! 짱짱!!!!,"여주맛집,몽산채뜰,하이트진로챔피언십,먹스타그램촵촵,맛집,건강"
4938,yo_uouou,nan,"고망고,1리터망고"
4939,kkjihui, 롯데월드 교복입음 무료라해서 아침부터 개지랄했는데 사기였다고 한다 . . .,"졸업한지,까마득,교복,롯데월드,홍대,광복절,사기,쥬륵쥬륵,sns의폐해,23,slefie,맞팔,일상,소통"
4940,steamed68bread,nan,"의정부맛집,의정부한우,의정부고기,외양간한우,음료수서비스,한우채끝,한우살치살,한우,육회비빔밥,한우냉면,고산동맛집,생생정보통맛집"
4941,cafe._tambang, 너무너무 가고 싶었던 카페! 드디어 갔다 너무 만족스러웠던 오늘 ღ 여기저기 옮겨다니면서 사진 찍어서 죄송했어요 . . . .,"인스타충의_카페탐방,서울,서울카페,서울카페추천,신촌카페,신촌카페추천,서강대역카페,서강대역카페추천,릴리우드,카페릴리우드,lillywood,카페투어,데이지,커피스타그램,카페스타그램,먹스타그램,좋아요,좋아요반사,인친,소통,일상,데일리"
4942,happiness_hyen, 서울은 스키다시가 아쉽다 회 자체는 두꺼웠당 도다리도 꼬들꼬들하구 스시유투버인가욬ㅋㅋㅋㅋ 상추등판,"먹스타그램,대광어횟집"
4943,sweet_foodtraveler, 그래도 여름은 온다! 도쿄빙수 가서 시원한 토마토빙수 냠냠!! 다음에는 후렌치 토슷흐도 먹어야징 ㅎㅎ. -,"도쿄빙수,도빙,도쿄빙수오목교점,방울방울토마토빙수,키리모찌,오목교맛집,빙수맛집,주말,냠냠,foodstagram,tokyobingsu,good,weekend,dessert"
4944,cafestagram_icn," 구월동 가라지훵크 평일 저녁 퇴근 후 즐거운 시간을 보냈습니다. 가라지훵크 는 부담없이 맥주한잔 할수있는 좋은 펍이에요. 셀프텝 시스템이 재미있고 적당한 조명과 적당한 노래가 술 과 대화를 즐기기에 딱.딱.딱. 인 펍입니다. 가라지훵크 사장님은 이미 인천 수제맥주 펍인 칼리가리펍으로 유명한 분이고요 여러개의 펍과 신포동에 양조장을 같이 운영하고 계신답니다. 신포동 칼리가리에서 직접만든 맥주와 다양한 게스트탭이 있어 맛이 지루할틈이 없답니다 목요일 퇴근 후 맥주한잔 하는 시간이 즐거웠습니다. 함께해주신 회원님들도 감사드립니다 구월동 가라지훵크 후기 요약 1. 킬링 포인트 조금씩, 다양하게, 재미있게 즐기는 셀프탭 수제맥주 맥주를 고르고 직접 따르는 행동이 맛과 기억의 특별함을 더해준다고 생각해요 2. 좋았어요 서로에게 집중할수 있는 적당한 조명, 음악, 테이블 배치 3. 아쉬웠어요  4. 내점수는요(5점 만점) 4 5. 한줄요약 인천에 몇 없는 적당히 괜찮은 펍!",
4945,suljjin, 함안 함안면 “식목일” 조금 멀리있는 카페를 가볼까 하다가 친구 피드에 너무 이뻐보이는 카페 픽 함안에 이런 카페가 있었다니 자리가 없었지만ㅠㅠ 이까지 왔으니 기다릴수밖에!! 기다리는동안 사장님이 얼음물에 과자까지 챙겨주시고.. 마침 자리난곳이 사진명당 약간 미숫가루같았던 식목일라떼도 맛나고 크로플은 당연히 맛나고 옆에있는 무진정 풍경을 창으로 보니 액자가 따로없다 (하필 갔을때 공사중..),"함안,함안카페,식목일,카페식목일,함안카페추천,함안맛집,창원카페,마산카페,진주카페,함안가볼만한곳,무진정,함안무진정,함안데이트,마산근교카페,진주근교카페,식목일라떼,시그니처,크로플,함안역,함안역카페"
4946,instargram.12, 어제는 윤이랑 동미니 오빠랑 셋이 파뤼 불금이지만 술은 3명이서 2병 젼두 :) 셋다 술또술또지만 어젠 입가심 정도만 하고 빠이햇당 ㅎㅎ 그나저나 반올림 피자샵 핫치킨 쉬림프 존맛탱ㅋㅋㅋㅋㅋ나중에 또ㅠ시켜먹어야디 ㅎㅎ,
4947,a_dcafeartgram, 오늘은 새로 이전한 뚜쓰뚜스라는 카페에 가보았습니다 강서구에 있는 카페로 노트북 사용자들과 대학생들에게 인기가 있던 카페인데 최근에 새로운 위치로 이전했답니다! 공부하기도 좋고 분위기도 모던하고 멋진 공간입니다 베이커리도 정말 다양하고 사진찍기도 좋은 인스타 핫플입니다,"카페탐방,카페투어,아꽁다꽁의카페스타그램,아꽁다꽁,카페추천,5brewing,강서구카페,가양맛집,강서구카페추천,가양역맛집,가양역카페,강서카페,카페,서울카페,강서구놀거리,가양역놀거리,가볼만한곳,커피맛집,placetovisitinkorea,cafe,cafetour,delicious,yummy,tasty,coldbrew"
4948,cafe_.review, 오늘 날씨 넘좋다,
4949,yo_uouou,nan,"동영커피,아몬드라떼,진짜바닐라라떼"
4950,chochuchochu, 사랑받는 근데 우리엄빠는 ?,"어머님,아버님,뚝딱이,감사합니다,서프라이즈선물,뭐없어"
